,Location,Year,population,fossil_energy_per_capita,renewables_energy_per_capita,energy_per_capita,Record Counter,LEx,LE15,LE65,LE80
2991,Ecuador,2000,12626511.0,6464.374,1782.466,8246.84,248,72.8394,60.4684,17.397,8.2389
2992,Ecuador,2001,12845523.0,6594.583,1617.068,8211.651,248,73.2395,60.7491,17.5488,8.2966
2993,Ecuador,2002,13070617.0,6284.884,1680.262,7965.146,248,73.6134,61.0171,17.6958,8.3514
2994,Ecuador,2003,13301188.0,6449.297,1565.582,8014.88,248,73.9751,61.278,17.8382,8.4053
2995,Ecuador,2004,13534598.0,6848.202,1578.79,8426.991,248,74.2788,61.4966,17.9663,8.4572
2996,Ecuador,2005,13770015.0,7312.162,1455.061,8767.223,248,74.5144,61.6559,18.0754,8.5067
2997,Ecuador,2006,14009064.0,7633.25,1481.254,9114.504,248,74.689,61.7596,18.1639,8.551
2998,Ecuador,2007,14251838.0,7577.718,1842.298,9420.017,248,74.8445,61.8405,18.2364,8.5848
2999,Ecuador,2008,14496800.0,7648.416,2235.497,9883.912,248,74.983,61.9121,18.2907,8.6014
3000,Ecuador,2009,14742768.0,7687.909,1795.053,9482.964,248,75.1841,62.0329,18.3399,8.5997
3001,Ecuador,2010,14989581.0,8701.494,1651.979,10353.473,248,75.4301,62.2063,18.3782,8.5717
3002,Ecuador,2011,15237734.0,8729.109,2075.929,10805.037,248,75.7425,62.4438,18.4114,8.5214
3003,Ecuador,2012,15483884.0,9002.516,2230.676,11233.192,248,76.0616,62.6983,18.4356,8.458
3004,Ecuador,2013,15722988.0,9431.035,1985.952,11416.987,248,76.3694,62.9408,18.4536,8.3936
3005,Ecuador,2014,15957995.0,9771.43,2044.79,11816.219,248,76.6221,63.1379,18.4638,8.3381
3006,Ecuador,2015,16195904.0,9324.604,2286.118,11610.723,248,76.7893,63.2599,18.4664,8.3021
3007,Ecuador,2016,16439588.0,8698.032,2701.514,11399.546,248,76.7634,63.2315,18.4547,8.2933
3008,Ecuador,2017,16696947.0,8336.895,3321.303,11658.197,248,76.9725,63.3612,18.5281,8.3494
3009,Ecuador,2018,17015672.0,8774.213,3325.946,12100.159,248,77.0938,63.4361,18.6516,8.4679
3010,Ecuador,2019,17343742.0,8297.401,3863.001,12160.402,248,77.2971,63.5822,18.8761,8.6681
3011,Ecuador,2020,17588596.0,6631.042,3743.683,10374.727,248,72.1535,58.2946,15.0894,7.1642
3012,Ecuador,2021,17797736.0,8065.236,3858.281,11923.518,248,73.67,59.7968,16.3229,7.6856
3013,Ecuador,2022,18001002.0,8488.841,3661.41,12150.252,248,77.8942,64.1329,19.0788,8.6904
3029,Egypt,1965,30818472.0,2808.456,166.222,2974.677,61,49.128,53.4454,13.2201,5.8507
3030,Egypt,1966,31613136.0,2880.626,170.724,3051.35,61,49.5039,53.3079,13.1376,5.7865
3031,Egypt,1967,32408416.0,2368.813,179.438,2548.252,61,49.5379,52.8357,13.0059,5.6938
3032,Egypt,1968,33204632.0,2416.661,267.229,2683.89,61,49.8969,52.9037,12.8891,5.5988
3033,Egypt,1969,33995960.0,1811.234,347.115,2158.35,61,49.7969,52.4416,12.7364,5.4992
3034,Egypt,1970,34781992.0,2230.072,398.634,2628.706,61,50.0132,52.4009,12.6796,5.4605
3035,Egypt,1971,35555972.0,2223.722,419.727,2643.448,61,50.3859,52.5547,12.6427,5.4379
3036,Egypt,1972,36330772.0,2450.442,420.128,2870.57,61,50.7654,52.6341,12.652,5.4521
3037,Egypt,1973,37120780.0,2244.977,410.482,2655.46,61,50.8524,52.221,12.6204,5.4608
3038,Egypt,1974,37930376.0,2476.934,476.828,2953.762,61,51.8379,52.8483,12.6977,5.5187
3039,Egypt,1975,38775584.0,2687.323,517.999,3205.322,61,52.5907,53.0404,12.7652,5.5838
3040,Egypt,1976,39649056.0,3151.593,596.896,3748.489,61,53.3652,53.1888,12.8046,5.6287
3041,Egypt,1977,40577356.0,3315.818,658.601,3974.42,61,54.1338,53.2889,12.8064,5.6401
3042,Egypt,1978,41576640.0,3391.08,706.263,4097.344,61,54.9902,53.4918,12.8627,5.6752
3043,Egypt,1979,42632456.0,3698.394,666.396,4364.79,61,55.8017,53.6498,12.8991,5.6956
3044,Egypt,1980,43748552.0,4175.615,662.538,4838.154,61,56.6278,53.8441,12.9511,5.7189
3045,Egypt,1981,44899572.0,4697.037,672.622,5369.658,61,57.1376,53.651,12.7713,5.5954
3046,Egypt,1982,46088652.0,5163.417,673.131,5836.547,61,57.9479,53.8048,12.8153,5.6229
3047,Egypt,1983,47353672.0,5528.36,612.926,6141.286,61,58.8882,54.0662,12.9137,5.6801
3048,Egypt,1984,48676444.0,5929.704,584.994,6514.698,61,59.7301,54.2255,12.9383,5.6841
3049,Egypt,1985,50035844.0,6031.654,540.623,6572.278,61,60.5423,54.3449,12.9516,5.6869
3050,Egypt,1986,51424316.0,6024.124,515.906,6540.03,61,61.2614,54.4339,12.9486,5.6777
3051,Egypt,1987,52841316.0,6247.147,501.931,6749.079,61,62.1373,54.7882,13.0985,5.7564
3052,Egypt,1988,54298448.0,6183.779,480.81,6664.588,61,62.98,55.1809,13.2898,5.8677
3053,Egypt,1989,55765848.0,6337.477,503.049,6840.526,61,63.6281,55.4468,13.3763,5.8932
3054,Egypt,1990,57214632.0,6325.174,514.395,6839.569,61,64.1459,55.624,13.4447,5.9279
3055,Egypt,1991,58611032.0,6263.516,500.273,6763.79,61,64.7553,55.9333,13.5729,5.9857
3056,Egypt,1992,59989148.0,6061.888,483.062,6544.951,61,65.0305,55.9057,13.5097,5.9308
3057,Egypt,1993,61382204.0,5914.896,486.19,6401.087,61,65.4677,56.0299,13.5246,5.9197
3058,Egypt,1994,62775844.0,6077.257,505.331,6582.588,61,65.8155,56.0689,13.5236,5.9168
3059,Egypt,1995,64166908.0,6307.394,515.758,6823.153,61,66.312,56.2417,13.5906,5.9479
3060,Egypt,1996,65565196.0,6517.463,517.928,7035.391,61,66.7418,56.366,13.6168,5.9478
3061,Egypt,1997,66993732.0,6652.766,519.552,7172.319,61,67.1967,56.5388,13.6838,5.9716
3062,Egypt,1998,68446008.0,6786.582,522.936,7309.517,61,67.4709,56.5376,13.6293,5.9077
3063,Egypt,1999,69907888.0,7110.927,569.019,7679.945,61,67.737,56.5603,13.6058,5.87
3064,Egypt,2000,71371368.0,7375.095,590.753,7965.848,61,68.0074,56.6092,13.6197,5.8678
3065,Egypt,2001,72854256.0,7555.379,588.467,8143.846,61,68.3083,56.711,13.6496,5.8667
3066,Egypt,2002,74393760.0,7645.44,557.45,8202.89,61,68.5635,56.7883,13.6653,5.8597
3067,Egypt,2003,75963328.0,7999.052,504.942,8503.993,61,68.4021,56.4552,13.4257,5.7021
3068,Egypt,2004,77522424.0,8302.405,495.744,8798.149,61,68.613,56.5227,13.4283,5.6917
3069,Egypt,2005,79075312.0,8368.58,476.363,8844.943,61,68.7786,56.5577,13.4173,5.6817
3070,Egypt,2006,80629664.0,8663.595,472.55,9136.145,61,68.9773,56.6395,13.4256,5.6798
3071,Egypt,2007,82218760.0,9030.8,511.784,9542.583,61,69.128,56.6712,13.4035,5.6611
3072,Egypt,2008,83844784.0,9384.012,537.155,9921.167,61,69.3186,56.7545,13.4135,5.6606
3073,Egypt,2009,85501064.0,9594.103,483.799,10077.901,61,69.48,56.811,13.4032,5.6459
3074,Egypt,2010,87252416.0,9801.154,457.722,10258.876,61,69.6638,56.8977,13.4195,5.6531
3075,Egypt,2011,89200056.0,10061.045,455.53,10516.576,61,69.8805,57.0279,13.4745,5.6898
3076,Egypt,2012,91240384.0,10241.612,446.807,10688.419,61,70.0848,57.1342,13.4754,5.689
3077,Egypt,2013,93377896.0,9934.931,433.091,10368.022,61,70.0521,57.0294,13.3682,5.6505
3078,Egypt,2014,95592328.0,9581.468,418.149,9999.618,61,70.4151,57.306,13.4281,5.725
3079,Egypt,2015,97723792.0,9513.098,430.441,9943.54,61,70.4831,57.3048,13.3509,5.689
3080,Egypt,2016,99784032.0,9853.392,424.633,10278.024,61,70.8435,57.5989,13.4658,5.7817
3081,Egypt,2017,101789384.0,10066.395,405.252,10471.646,61,71.3019,57.9992,13.6422,5.9025
3082,Egypt,2018,103740768.0,9866.835,419.883,10286.719,61,71.3669,58.0022,13.5381,5.8446
3083,Egypt,2019,105618672.0,9406.714,512.83,9919.544,61,71.3575,57.9331,13.3747,5.7377
3084,Egypt,2020,107465128.0,8553.087,600.903,9153.989,61,70.9905,57.4934,12.922,5.5768
3085,Egypt,2021,109262184.0,9046.581,592.538,9639.12,61,70.2207,56.6587,12.3573,5.27
3086,Egypt,2022,110990096.0,9397.142,562.921,9960.062,61,70.1593,56.6037,12.3219,5.2527
3201,Estonia,1985,1525790.0,77633.625,0.0,77633.625,162,69.193,56.1267,14.4209,6.1448
3202,Estonia,1986,1536031.0,76745.102,0.0,76745.102,162,70.3386,57.1284,14.974,6.4815
3203,Estonia,1987,1547709.0,77318.375,0.0,77318.375,162,70.285,57.0693,14.921,6.4429
3204,Estonia,1988,1559598.0,75425.117,0.0,75425.117,162,70.3605,56.9801,14.8629,6.4156
3205,Estonia,1989,1568053.0,77309.281,0.0,77309.281,162,70.4167,57.0355,14.9458,6.5083
3206,Estonia,1990,1570676.0,81220.125,0.0,81220.125,162,69.8312,56.3837,14.6332,6.3673
3207,Estonia,1991,1565621.0,74559.609,0.0,74559.609,162,69.712,56.2613,14.5763,6.368
3208,Estonia,1992,1540386.0,52836.102,0.0,52836.098,162,69.3445,55.9462,14.4342,6.3401
3209,Estonia,1993,1504446.0,44924.789,0.0,44924.789,162,68.5792,55.1546,13.9823,6.119
3210,Estonia,1994,1475730.0,46444.0,0.0,46444.0,162,67.8846,54.5139,13.6579,5.989
3211,Estonia,1995,1452777.0,42777.781,13.184,42790.965,162,68.7257,55.2535,14.0554,6.2403
3212,Estonia,1996,1434670.0,46001.223,11.125,46012.348,162,70.1448,56.508,14.6763,6.5936
3213,Estonia,1997,1421491.0,45728.051,17.965,45746.02,162,70.732,56.9248,14.8996,6.755
3214,Estonia,1998,1411151.0,41308.707,27.145,41335.852,162,70.2171,56.4392,14.5807,6.592
3215,Estonia,1999,1403494.0,38250.0,37.996,38287.996,162,71.1147,57.2141,15.0307,6.8505
3216,Estonia,2000,1396881.0,39585.766,136.272,39722.039,162,71.3298,57.4308,15.1257,6.889
3217,Estonia,2001,1388000.0,41607.227,66.26,41673.484,162,71.4185,57.4432,15.1638,6.9406
3218,Estonia,2002,1379241.0,41689.055,77.304,41766.359,162,71.8708,57.7186,15.289,6.9937
3219,Estonia,2003,1370663.0,45734.285,100.542,45834.828,162,72.1579,58.0121,15.4271,7.0657
3220,Estonia,2004,1362489.0,46911.699,136.08,47047.777,162,72.6438,58.4419,15.6915,7.2473
3221,Estonia,2005,1354665.0,47349.848,238.429,47588.281,162,73.1971,58.9465,15.981,7.425
3222,Estonia,2006,1346711.0,46997.305,289.173,47286.48,162,73.4792,59.0865,16.0563,7.4732
3223,Estonia,2007,1340576.0,54689.203,328.402,55017.598,162,73.6051,59.2212,16.1205,7.5296
3224,Estonia,2008,1337013.0,50285.984,464.443,50750.434,162,74.412,60.0242,16.578,7.7614
3225,Estonia,2009,1334557.0,42756.426,1241.178,43997.602,162,75.1919,60.6897,16.9501,7.9765
3226,Estonia,2010,1331535.0,52456.184,2479.417,54935.602,162,75.7485,61.2369,17.2642,8.1633
3227,Estonia,2011,1327435.0,52215.996,2749.693,54965.695,162,76.4681,61.8729,17.657,8.4334
3228,Estonia,2012,1322682.0,52118.883,3436.992,55555.875,162,76.5454,61.9813,17.6906,8.4812
3229,Estonia,2013,1317985.0,55907.77,2865.749,58773.523,162,77.1272,62.4691,17.9129,8.5704
3230,Estonia,2014,1314531.0,53128.703,3285.118,56413.82,162,77.1406,62.511,17.9178,8.6263
3231,Estonia,2015,1314658.0,48594.438,3601.606,52196.047,162,77.6563,62.9987,18.1784,8.8071
3232,Estonia,2016,1315928.0,50154.633,3619.617,53774.246,162,77.8201,63.1454,18.2285,8.8834
3233,Estonia,2017,1317550.0,55318.859,4249.703,59568.551,162,77.976,63.2897,18.2411,8.9249
3234,Estonia,2018,1322146.0,54168.766,4731.181,58899.945,162,78.1395,63.3886,18.2475,8.9722
3235,Estonia,2019,1327039.0,42241.527,5053.813,47295.336,162,78.6693,63.8893,18.5475,9.2046
3236,Estonia,2020,1329449.0,37486.871,6731.409,44218.281,162,78.3431,63.5527,18.383,9.06
3237,Estonia,2021,1328704.0,39495.902,6884.393,46380.293,162,77.1436,62.3531,17.0376,8.2274
3238,Estonia,2022,1326064.0,39405.848,7099.013,46504.863,162,79.1552,64.3884,19.0076,9.349
3368,Europe,1965,634885238.0,28415.236,1789.799,30301.293,148,69.7955,57.9409,14.3409,6.1746
3369,Europe,1966,639887368.0,29263.027,1931.783,31318.326,148,70.0242,58.0792,14.4654,6.259
3370,Europe,1967,644742383.0,30196.041,1903.311,32240.748,148,70.0139,58.0347,14.4647,6.2674
3371,Europe,1968,649242981.0,31613.826,2013.006,33788.301,148,69.9132,57.8732,14.3043,6.1328
3372,Europe,1969,653377719.0,33431.824,2027.703,35653.809,148,69.6398,57.5701,14.1724,6.187
3373,Europe,1970,657162493.0,35240.676,2135.522,37587.559,148,69.9716,57.8382,14.3848,6.2591
3374,Europe,1971,661120693.0,36257.152,2148.517,38647.113,148,70.1067,57.8796,14.4313,6.2562
3375,Europe,1972,665447567.0,37753.141,2180.549,40263.5,148,70.3388,58.0102,14.5517,6.332
3376,Europe,1973,669560034.0,39627.043,2194.089,42196.984,148,70.4014,58.0344,14.5417,6.2836
3377,Europe,1974,673561825.0,39601.98,2353.623,42414.113,148,70.6441,58.2097,14.6808,6.377
3378,Europe,1975,677416162.0,39710.418,2340.808,42659.738,148,70.5324,58.0685,14.6178,6.328
3379,Europe,1976,681010392.0,41563.816,2226.943,44516.797,148,70.6257,58.0991,14.6804,6.3515
3380,Europe,1977,684505429.0,42013.238,2608.19,45502.203,148,70.8735,58.2991,14.8981,6.514
3381,Europe,1978,687813873.0,43441.641,2689.38,47096.398,148,70.8856,58.2609,14.8911,6.4899
3382,Europe,1979,690959650.0,44629.074,2785.842,48491.012,148,70.9521,58.2752,14.9708,6.5419
3383,Europe,1980,694116870.0,43908.398,2762.613,47940.016,148,70.9463,58.2136,14.9431,6.5093
3384,Europe,1981,697116698.0,42969.191,2781.436,47406.551,148,71.2414,58.4136,15.0771,6.566
3385,Europe,1982,699916920.0,42616.176,2691.643,47142.945,148,71.5347,58.6308,15.2372,6.6805
3386,Europe,1983,702722581.0,42714.715,2776.258,47619.566,148,71.4905,58.5223,15.1747,6.6092
3387,Europe,1984,705518662.0,43317.75,2874.157,48895.645,148,71.6044,58.5899,15.306,6.7251
3388,Europe,1985,708248307.0,41215.234,2765.208,47164.879,148,71.7494,58.6402,15.2629,6.6601
3389,Europe,1986,711128862.0,41726.461,2708.273,47802.664,148,72.524,59.2724,15.6111,6.8657
3390,Europe,1987,714220723.0,42273.465,2840.158,48663.91,148,72.702,59.4204,15.7795,7.0002
3391,Europe,1988,717211211.0,42203.336,2939.658,49024.312,148,72.8128,59.4651,15.8482,7.0379
3392,Europe,1989,719885867.0,42044.668,2670.805,48748.391,148,72.9362,59.5113,15.9313,7.0807
3393,Europe,1990,722286138.0,41945.766,2731.203,48656.051,148,72.8843,59.3889,15.9122,7.0781
3394,Europe,1991,724402343.0,41041.242,2775.202,47882.0,148,72.869,59.3084,15.9255,7.1046
3395,Europe,1992,726070329.0,39089.668,2847.539,46017.129,148,72.6774,59.0945,15.9529,7.1796
3396,Europe,1993,727268328.0,37203.191,2917.071,44334.055,148,72.0794,58.4823,15.6255,7.0007
3397,Europe,1994,727908035.0,35438.992,2971.817,42504.223,148,72.0876,58.4295,15.6511,7.0745
3398,Europe,1995,728163234.0,35201.441,2998.135,42394.914,148,72.1867,58.4557,15.6642,7.0871
3399,Europe,1996,728333999.0,35425.734,2826.504,42697.547,148,72.7376,58.9273,15.8327,7.1801
3400,Europe,1997,728464357.0,34557.832,2955.073,41995.441,148,73.248,59.3684,16.0261,7.2973
3401,Europe,1998,728360707.0,34703.059,3087.984,42222.023,148,73.5686,59.6268,16.1501,7.3629
3402,Europe,1999,728032064.0,34490.168,3167.033,42186.426,148,73.3644,59.39,16.0935,7.3257
3403,Europe,2000,727917165.0,34766.996,3329.472,42693.547,148,73.5229,59.4941,16.2044,7.4223
3404,Europe,2001,727842834.0,35210.906,3391.03,43322.254,148,73.7801,59.7121,16.3434,7.5376
3405,Europe,2002,727921167.0,35118.402,3161.353,43038.949,148,73.7608,59.656,16.2963,7.5205
3406,Europe,2003,728424985.0,35908.543,3044.326,43747.227,148,73.8379,59.6841,16.2557,7.4685
3407,Europe,2004,729181616.0,36128.684,3335.541,44269.43,148,74.3786,60.1794,16.6078,7.7564
3408,Europe,2005,729987229.0,36159.801,3443.359,44343.543,148,74.5083,60.2697,16.6239,7.7259
3409,Europe,2006,730912800.0,36706.965,3489.541,44919.312,148,75.1649,60.8842,16.9913,7.9304
3410,Europe,2007,732466669.0,36287.941,3680.644,44471.723,148,75.5532,61.2412,17.1753,7.9877
3411,Europe,2008,734348289.0,35884.48,3884.482,44241.188,148,75.8491,61.5036,17.3502,8.0218
3412,Europe,2009,736013515.0,33260.492,4014.757,41528.055,148,76.2941,61.9233,17.6066,8.1306
3413,Europe,2010,737406197.0,34383.883,4323.422,43049.605,148,76.5463,62.1472,17.7479,8.1926
3414,Europe,2011,738734474.0,33907.75,4233.829,42430.418,148,77.0825,62.6586,18.0736,8.3797
3415,Europe,2012,740063831.0,33422.234,4671.887,42273.965,148,77.253,62.834,18.0974,8.3399
3416,Europe,2013,741180502.0,32636.775,5017.844,41743.277,148,77.5811,63.1416,18.2827,8.4739
3417,Europe,2014,742190861.0,31217.939,5125.594,40452.855,148,77.9223,63.461,18.4974,8.6661
3418,Europe,2015,743294457.0,31021.873,5229.833,40296.723,148,77.9916,63.5015,18.3858,8.5412
3419,Europe,2016,744516175.0,31490.721,5340.091,40759.211,148,78.4272,63.9164,18.6481,8.7766
3420,Europe,2017,745657647.0,31707.619,5385.113,40993.75,148,78.6625,64.1271,18.6899,8.7646
3421,Europe,2018,746577709.0,31832.111,5715.925,41426.102,148,78.7879,64.2317,18.7594,8.8792
3422,Europe,2019,747418251.0,31062.229,5816.36,40732.324,148,79.1221,64.5521,18.9567,9.06
3423,Europe,2020,747462669.0,28374.678,6309.785,38222.113,148,77.7401,63.1435,18.1031,8.4881
3424,Europe,2021,746417727.0,30266.775,6412.611,40415.152,148,77.0336,62.4324,17.7173,8.3612
3425,Europe,2022,744806995.0,28721.068,6345.002,38323.848,148,77.4235,62.8209,17.9887,8.4702
3519,Finland,1974,4690582.0,36323.125,8008.115,44331.238,164,71.2923,57.5192,13.9952,5.8965
3520,Finland,1975,4711384.0,37175.73,7662.749,44838.484,164,71.8375,57.9553,14.3004,6.1958
3521,Finland,1976,4725523.0,41477.363,5933.234,47410.598,164,71.9887,58.0282,14.3059,6.2512
3522,Finland,1977,4738738.0,40817.531,7601.497,50001.094,164,72.5133,58.4976,14.6694,6.4771
3523,Finland,1978,4752401.0,43714.566,6097.025,51746.727,164,73.0801,58.949,14.858,6.6093
3524,Finland,1979,4764568.0,45062.91,6746.585,55796.512,164,73.3599,59.2108,15.0616,6.7926
3525,Finland,1980,4779423.0,44913.945,6321.279,55375.461,164,73.6489,59.4633,15.0754,6.5961
3526,Finland,1981,4799868.0,38653.316,8411.97,55674.52,164,73.9647,59.7248,15.3117,6.7677
3527,Finland,1982,4826860.0,36860.359,8018.402,54671.883,164,74.53,60.2202,15.6972,7.1175
3528,Finland,1983,4855738.0,35273.086,8270.277,53826.316,164,74.4374,60.1318,15.5403,6.9488
3529,Finland,1984,4881748.0,36872.926,8024.306,55787.406,164,74.7433,60.4494,15.7957,7.1272
3530,Finland,1985,4902179.0,39893.465,7440.062,58288.594,164,74.4235,60.1148,15.4509,6.7345
3531,Finland,1986,4918174.0,40387.418,7449.269,58767.051,164,74.7662,60.3808,15.847,7.0693
3532,Finland,1987,4932176.0,42201.844,8271.097,61696.871,164,74.7988,60.4877,15.8844,7.0865
3533,Finland,1988,4946563.0,41988.129,7988.0,61114.883,164,74.7645,60.432,15.9173,7.0486
3534,Finland,1989,4964482.0,42560.301,7761.226,61157.164,164,74.9686,60.6396,16.1365,7.0883
3535,Finland,1990,4986551.0,44149.336,9740.259,64824.148,164,74.9893,60.6299,16.0846,7.0414
3536,Finland,1991,5013856.0,43960.652,10966.161,65968.766,164,75.4071,61.0439,16.379,7.2565
3537,Finland,1992,5042120.0,42550.41,11995.017,65384.23,164,75.6469,61.2219,16.3862,7.2693
3538,Finland,1993,5066609.0,42845.906,11621.452,65627.883,164,75.8849,61.3959,16.3224,7.0337
3539,Finland,1994,5088491.0,46854.129,10909.825,68597.109,164,76.5748,62.1069,16.95,7.4706
3540,Finland,1995,5107942.0,42845.738,11618.804,65139.227,164,76.6039,62.0796,16.8798,7.443
3541,Finland,1996,5124717.0,46502.297,10518.476,67804.484,164,76.8696,62.3488,17.0307,7.4973
3542,Finland,1997,5139944.0,45068.73,11954.019,68557.32,164,77.0641,62.5591,17.2272,7.587
3543,Finland,1998,5153548.0,44215.336,14430.896,70678.375,164,77.2591,62.7192,17.3425,7.7125
3544,Finland,1999,5165500.0,44008.195,12512.981,69141.266,164,77.4508,62.9122,17.5254,7.6833
3545,Finland,2000,5176208.0,43306.41,13747.96,69377.0,164,77.6712,63.0984,17.7082,7.7322
3546,Finland,2001,5188007.0,45737.195,12607.852,70719.578,164,78.1422,63.5237,17.9694,7.9274
3547,Finland,2002,5200588.0,47297.496,11603.915,70908.922,164,78.2698,63.6411,17.9793,7.8734
3548,Finland,2003,5212991.0,52482.801,11140.657,75758.367,164,78.5333,63.9275,18.2563,8.0353
3549,Finland,2004,5228143.0,48446.055,14757.876,75218.672,164,78.846,64.2529,18.7328,8.443
3550,Finland,2005,5246070.0,42560.824,13405.917,68155.328,164,78.9713,64.4329,18.99,8.5762
3551,Finland,2006,5266249.0,48095.781,12852.494,72824.555,164,79.3729,64.7214,19.0807,8.619
3552,Finland,2007,5288694.0,46554.574,13694.152,72265.938,164,79.3907,64.7462,19.1639,8.6587
3553,Finland,2008,5313358.0,42099.242,15602.273,69352.664,164,79.695,65.0369,19.3775,8.7835
3554,Finland,2009,5338813.0,39840.453,12276.179,63925.77,164,79.831,65.1457,19.3796,8.8172
3555,Finland,2010,5363279.0,44262.723,13642.959,69228.281,164,80.0117,65.3069,19.4062,8.7947
3556,Finland,2011,5388173.0,39869.891,13681.175,64942.777,164,80.3915,65.7004,19.6435,8.9234
3557,Finland,2012,5413865.0,35927.0,15787.715,62886.449,164,80.5008,65.8126,19.6267,8.9113
3558,Finland,2013,5438873.0,37185.961,14307.013,62843.996,164,80.8831,66.113,19.8192,9.0808
3559,Finland,2014,5461436.0,34172.004,14995.175,60391.238,164,81.0125,66.2965,19.8291,9.0336
3560,Finland,2015,5479457.0,32096.895,16963.518,60022.977,164,81.4178,66.6365,20.0101,9.1519
3561,Finland,2016,5495217.0,33719.621,16228.862,60795.297,164,81.2915,66.5461,19.9473,9.1016
3562,Finland,2017,5508146.0,31900.504,17084.213,59405.816,164,81.4976,66.7603,20.1383,9.243
3563,Finland,2018,5515465.0,32643.189,17393.105,60528.164,164,81.6266,66.8839,20.2304,9.2637
3564,Finland,2019,5521539.0,30917.521,17366.83,59219.418,164,81.8706,67.1299,20.4035,9.4593
3565,Finland,2020,5529468.0,27178.041,18843.354,56636.781,164,81.8657,67.0924,20.4532,9.4584
3566,Finland,2021,5535982.0,26449.334,20613.047,57765.715,164,82.0381,67.2774,20.2839,9.273
3567,Finland,2022,5540745.0,24868.705,22700.471,58966.16,164,82.3511,67.5559,20.6574,9.4971
3583,France,1965,48168800.0,24258.104,2877.939,27188.887,196,71.1034,58.1607,14.6515,6.2546
3584,France,1966,48683088.0,24274.006,3196.692,27552.006,196,71.5098,58.5568,14.9908,6.5388
3585,France,1967,49181404.0,26131.254,2767.561,29018.592,196,71.4927,58.4573,14.8734,6.4423
3586,France,1968,49647272.0,27106.203,3062.708,30345.229,196,71.4792,58.4384,14.8117,6.3916
3587,France,1969,50087056.0,29750.623,3193.545,33148.109,196,71.2021,58.1159,14.6021,6.4583
3588,France,1970,50523588.0,31965.887,3403.967,35690.594,196,72.0902,58.9005,15.152,6.6493
3589,France,1971,50970696.0,33340.906,2921.518,36781.766,196,72.0746,58.8172,15.1229,6.5838
3590,France,1972,51410364.0,35274.16,2902.74,38982.227,196,72.3163,58.948,15.3013,6.7893
3591,France,1973,51814076.0,38369.957,2817.488,41995.258,196,72.4799,59.0528,15.255,6.6564
3592,France,1974,52163552.0,36883.102,3284.03,40967.301,196,72.8103,59.3155,15.4569,6.8036
3593,France,1975,52450032.0,33921.562,3474.894,38383.664,196,72.9072,59.3105,15.425,6.7719
3594,France,1976,52685272.0,37019.227,2806.476,40675.473,196,73.1262,59.456,15.5988,6.8516
3595,France,1977,52925440.0,35720.605,4347.137,41029.621,196,73.7307,60.01,16.0379,7.1632
3596,France,1978,53175308.0,37152.891,3886.523,42664.383,196,73.8459,60.0351,15.9961,7.0528
3597,France,1979,53428780.0,37828.234,3764.599,43715.047,196,74.1255,60.2656,16.2338,7.186
3598,France,1980,53713836.0,35802.59,3914.925,42953.191,196,74.2332,60.3911,16.3156,7.1784
3599,France,1981,54016748.0,32725.889,4040.295,42298.992,196,74.3957,60.5027,16.3036,7.0959
3600,France,1982,54319652.0,30889.441,3931.628,40510.707,196,74.7649,60.8207,16.6176,7.3322
3601,France,1983,54592384.0,29960.41,3852.514,41311.094,196,74.7329,60.7532,16.493,7.1673
3602,France,1984,54845984.0,28974.951,3636.067,42504.711,196,75.2151,61.1737,16.8621,7.4482
3603,France,1985,55108104.0,28712.469,3417.99,43669.359,196,75.305,61.243,16.8334,7.3639
3604,France,1986,55371640.0,28085.508,3432.616,44542.273,196,75.5733,61.4876,17.0339,7.4966
3605,France,1987,55641536.0,27758.098,3846.948,45145.594,196,76.1426,62.0241,17.4444,7.8048
3606,France,1988,55911476.0,27396.719,4148.259,45527.707,196,76.3942,62.2727,17.6717,7.9292
3607,France,1989,56169944.0,27981.564,2559.792,45894.918,196,76.5408,62.3933,17.786,7.9537
3608,France,1990,56412896.0,28384.557,2931.753,47114.285,196,76.8335,62.6504,17.9671,8.0421
3609,France,1991,56645216.0,30151.539,3125.417,49874.691,196,77.0143,62.8345,18.1574,8.202
3610,France,1992,56864048.0,29503.777,3706.957,50099.133,196,77.2958,63.053,18.3311,8.3528
3611,France,1993,57053728.0,28149.971,3480.389,49941.852,196,77.348,63.0728,18.337,8.2956
3612,France,1994,57230064.0,27113.844,4210.927,49172.934,196,77.7678,63.4496,18.6497,8.573
3613,France,1995,57420356.0,27606.43,3925.518,50173.398,196,77.8713,63.4711,18.5817,8.527
3614,France,1996,57623180.0,28719.037,3569.067,51854.156,196,78.0613,63.6366,18.6151,8.5183
3615,France,1997,57839364.0,28089.545,3467.162,50958.531,196,78.4254,63.9925,18.7879,8.6311
3616,France,1998,58080344.0,29595.703,3358.663,51909.617,196,78.5885,64.135,18.8541,8.6383
3617,France,1999,58352208.0,29524.66,3885.126,52580.84,196,78.7505,64.2757,18.9263,8.6531
3618,France,2000,58665456.0,29313.787,3572.364,52966.594,196,79.0472,64.5852,19.157,8.7892
3619,France,2001,59014776.0,29237.416,3946.976,53298.859,196,79.2235,64.7582,19.3372,8.8964
3620,France,2002,59372784.0,28591.104,3238.08,52433.27,196,79.4129,64.9079,19.4167,8.9197
3621,France,2003,59728260.0,28967.342,3139.558,52657.883,196,79.421,64.9087,19.3373,8.7802
